sample,SMILES_string,Number of molecules,# O atoms,# Cl atoms,# S atoms,# P atoms,# Br atoms,# I atoms,DK hit?,HG hit?,Use
1581,"['NNC(=S)Nc1cccc(F)c1', 'OC(=O)C(c1ccccc1)n2cccc2', 'Fc1c(Cl)cccc1N2SC=CC2=O', 'Cc1c[nH]nc1c2cccs2', 'C1CN=C(O1)c2c[nH]c3ccccc23', 'Fc1ccc(OCCC(=O)N2CCSCC2)cc1', 'O=C1CSC(=S)N1', 'CC1=CC(=O)NC(=S)N1', 'Cc1ccc(O)c(CO)n1', 'CC(=O)c1c(O)ccc(O)c1CC=C', 'NCc1ccc(cc1)n2cccc2', 'Cn1ccc2ccc(CN)cc12', 'Nc1cccc(Oc2ccccn2)c1', 'OC(=O)c1ccccc1C(=O)c2ccc(F)cc2', 'Cc1cn(CCC#N)c2ccccc12']",15,17,1,7,0,0,0,0,0,0
1582,"['NNC(=S)Nc1cccc(F)c1', 'OC(=O)C(c1ccccc1)n2cccc2', 'Fc1c(Cl)cccc1N2SC=CC2=O', 'Cc1c[nH]nc1c2cccs2', 'C1CN=C(O1)c2c[nH]c3ccccc23', 'Fc1ccc(OCCC(=O)N2CCSCC2)cc1', 'O=C1CSC(=S)N1', 'CC1=CC(=O)NC(=S)N1', 'Cc1ccc(O)c(CO)n1', 'CC(=O)c1c(O)ccc(O)c1CC=C', 'NCc1ccc(cc1)n2cccc2', 'Cn1ccc2ccc(CN)cc12', 'Nc1cccc(Oc2ccccn2)c1', 'OC(=O)c1ccccc1C(=O)c2ccc(F)cc2', 'Cc1cn(CCC#N)c2ccccc12']",15,17,1,7,0,0,0,0,0,0
1583,"['NNC(=S)Nc1cccc(F)c1', 'OC(=O)C(c1ccccc1)n2cccc2', 'Fc1c(Cl)cccc1N2SC=CC2=O', 'Cc1c[nH]nc1c2cccs2', 'C1CN=C(O1)c2c[nH]c3ccccc23', 'Fc1ccc(OCCC(=O)N2CCSCC2)cc1', 'O=C1CSC(=S)N1', 'CC1=CC(=O)NC(=S)N1', 'Cc1ccc(O)c(CO)n1', 'CC(=O)c1c(O)ccc(O)c1CC=C', 'NCc1ccc(cc1)n2cccc2', 'Cn1ccc2ccc(CN)cc12', 'Nc1cccc(Oc2ccccn2)c1', 'OC(=O)c1ccccc1C(=O)c2ccc(F)cc2', 'Cc1cn(CCC#N)c2ccccc12']",15,17,1,7,0,0,0,0,0,0
1584,"['NNC(=S)Nc1cccc(F)c1', 'OC(=O)C(c1ccccc1)n2cccc2', 'Fc1c(Cl)cccc1N2SC=CC2=O', 'Cc1c[nH]nc1c2cccs2', 'C1CN=C(O1)c2c[nH]c3ccccc23', 'Fc1ccc(OCCC(=O)N2CCSCC2)cc1', 'O=C1CSC(=S)N1', 'CC1=CC(=O)NC(=S)N1', 'Cc1ccc(O)c(CO)n1', 'CC(=O)c1c(O)ccc(O)c1CC=C', 'NCc1ccc(cc1)n2cccc2', 'Cn1ccc2ccc(CN)cc12', 'Nc1cccc(Oc2ccccn2)c1', 'OC(=O)c1ccccc1C(=O)c2ccc(F)cc2', 'Cc1cn(CCC#N)c2ccccc12']",15,17,1,7,0,0,0,0,0,0
1585,"['NNC(=S)Nc1cccc(F)c1', 'OC(=O)C(c1ccccc1)n2cccc2', 'Fc1c(Cl)cccc1N2SC=CC2=O', 'Cc1c[nH]nc1c2cccs2', 'C1CN=C(O1)c2c[nH]c3ccccc23', 'Fc1ccc(OCCC(=O)N2CCSCC2)cc1', 'O=C1CSC(=S)N1', 'CC1=CC(=O)NC(=S)N1', 'Cc1ccc(O)c(CO)n1', 'CC(=O)c1c(O)ccc(O)c1CC=C', 'NCc1ccc(cc1)n2cccc2', 'Cn1ccc2ccc(CN)cc12', 'Nc1cccc(Oc2ccccn2)c1', 'OC(=O)c1ccccc1C(=O)c2ccc(F)cc2', 'Cc1cn(CCC#N)c2ccccc12']",15,17,1,7,0,0,0,0,0,0
1586,"['NNC(=S)Nc1cccc(F)c1', 'OC(=O)C(c1ccccc1)n2cccc2', 'Fc1c(Cl)cccc1N2SC=CC2=O', 'Cc1c[nH]nc1c2cccs2', 'C1CN=C(O1)c2c[nH]c3ccccc23', 'Fc1ccc(OCCC(=O)N2CCSCC2)cc1', 'O=C1CSC(=S)N1', 'CC1=CC(=O)NC(=S)N1', 'Cc1ccc(O)c(CO)n1', 'CC(=O)c1c(O)ccc(O)c1CC=C', 'NCc1ccc(cc1)n2cccc2', 'Cn1ccc2ccc(CN)cc12', 'Nc1cccc(Oc2ccccn2)c1', 'OC(=O)c1ccccc1C(=O)c2ccc(F)cc2', 'Cc1cn(CCC#N)c2ccccc12']",15,17,1,7,0,0,0,0,0,0
1587,['O=C1CCCc2occc12'],1,2,0,0,0,0,0,0,0,0
1588,['Nc1cscc1S(=O)(=O)c2ccccc2'],1,2,0,2,0,0,0,0,0,0
1589,['O=C1CCCc2nc3CCCC(=O)c3cc12'],1,2,0,0,0,0,0,1,0,0
1590,['CCOC(=O)c1c(C)c(C)sc1N'],1,2,0,1,0,0,0,0,0,0
1591,['FC(F)(F)C1=NCCNC=C1'],1,0,0,0,0,0,0,0,0,0
1592,['O=C1CCCCCCN1'],1,1,0,0,0,0,0,0,0,0
1593,['NC(=S)c1cccc2OCCOc12'],1,2,0,1,0,0,0,0,0,0
1594,['N#Cc1ccc(Cn2cccn2)cc1'],1,0,0,0,0,0,0,1,0,0
1595,['Cn1nc(CO)c2ccccc12'],1,1,0,0,0,0,0,0,0,0
1596,['Oc1noc2ccccc12'],1,2,0,0,0,0,0,0,0,0
1597,['Cc1nccn1c2cccc(CN)c2'],1,0,0,0,0,0,0,0,0,0
1598,['NC(=S)CCN1C=CC=C(C1=O)C(F)(F)F'],1,1,0,1,0,0,0,0,0,0
1599,['Nc1ccon1'],1,1,0,0,0,0,0,0,0,0
1600,['Cc1cc(C)c(C#N)c(O)n1'],1,1,0,0,0,0,0,0,0,0
1601,['Cl.NCc1ncc(cc1Cl)C(F)(F)F'],1,0,2,0,0,0,0,0,0,0
1602,['Fc1ccc2SCCC(=O)c2c1'],1,1,0,1,0,0,0,0,0,0
1603,['Nc1ccc(CO)cn1'],1,1,0,0,0,0,0,0,0,0
1604,['COc1cccc(OCC(F)(F)F)c1C#N'],1,2,0,0,0,0,0,0,0,0
1605,['Cn1cnc(CN)c1'],1,0,0,0,0,0,0,0,0,0
1606,['c1ccn(c1)c2cccnc2'],1,0,0,0,0,0,0,0,0,0
1607,['Cn1cncc1CO'],1,1,0,0,0,0,0,0,0,0
1608,['CO[C@H]1CN([C@@H]2CC[C@@H](O)[C@H]1C2)S(=O)(=O)C'],1,4,0,1,0,0,0,1,0,1
1609,['NC(=O)CN1C[C@H](Oc2ccccn2)[C@H]3C[C@@H]1CC[C@H]3O'],1,3,0,0,0,0,0,0,0,0
1610,['CC(=O)N1[C@@H]2CC[C@@](O)(CC2)C1CO'],1,3,0,0,0,0,0,0,0,0
1611,['O=C1CCNc2ccsc2CN1CC3CC3'],1,1,0,1,0,0,0,0,0,0
1612,['O[C@H]1[C@H](NC(=O)C2CCC2)[C@H]3O[C@@H]1c4ccccc34'],1,3,0,0,0,0,0,1,0,0
1613,['CCNC(=O)NC[C@@H]1[C@H](O)[C@@H]2O[C@H]1c3ccccc23'],1,3,0,0,0,0,0,0,1,0
1614,['CC[C@@H]1[C@@H]2OC(=O)CN1S(=O)(=O)c3ccccc23'],1,4,0,1,0,0,0,0,0,0
1615,['CC[C@@H]1[C@H](O)c2ccccc2S(=O)(=O)N1CCO'],1,4,0,1,0,0,0,0,0,0
1616,['O[C@H]1CC[C@H]2C[C@H]1[C@@H](O)CN2C(=O)\\C=C\\c3ccccc3'],1,3,0,0,0,0,0,0,0,0
1617,['O[C@@H]1CN[C@@H]2C[C@H]1c3[nH]c4ccccc4c3C2'],1,1,0,0,0,0,0,0,0,0
1618,['CS(=O)(=O)N1C[C@H](O)[C@@H]2C[C@@H]1CC[C@H]2O'],1,4,0,1,0,0,0,1,0,1
1619,['O[C@@H]1CC[C@@H]2C[C@H]1[C@@H](O)CN2CCc3ccccc3'],1,2,0,0,0,0,0,0,0,0
1620,['COCC(=O)N1C[C@H](OC)[C@@H]2C[C@H]1CC[C@H]2OC'],1,4,0,0,0,0,0,0,0,0
1621,['CO[C@@H]1CC[C@H]2C[C@@H]1[C@H](CN2)Oc3ccccn3'],1,2,0,0,0,0,0,0,0,0
1622,['CCOC(=O)CC(=O)N1[C@@H]2CC[C@@](O)(CC2)C1CO'],1,5,0,0,0,0,0,0,0,0
1623,['COCC(=O)N1C[C@H](O)CN(Cc2ccccc2)C(=O)C1'],1,4,0,0,0,0,0,0,0,0
1624,['CC1=CC(=O)Oc2cc(N)ccc12'],1,2,0,0,0,0,0,0,0,0
1625,['N#CC(C1CCC=CC1)N2CCOCC2'],1,1,0,0,0,0,0,0,0,0
1626,['CCNS(=O)(=O)c1cc(Cl)sc1Cl'],1,2,2,2,0,0,0,0,0,0
1627,['CC(C)(CCO)NC(=S)NC1CC2CC1C=C2'],1,1,0,1,0,0,0,0,0,0
1628,['NC(=S)Nc1ccc(F)c(Cl)c1'],1,0,1,1,0,0,0,0,0,0
1629,['OC(=O)c1ccc(Oc2ccccc2)cc1'],1,3,0,0,0,0,0,0,0,0
1630,['NC(=O)c1cccc2C(=O)c3ccccc3c12'],1,2,0,0,0,0,0,0,0,0
1631,['CNCc1ccc(cc1)c2cncnc2'],1,0,0,0,0,0,0,0,0,0
1632,['NC1CCN(Cc2ccccc2)CC1'],1,0,0,0,0,0,0,0,0,0
1633,['NC(=O)NC1CCCCC1'],1,1,0,0,0,0,0,0,0,0
1634,['CCN(CC)S(=O)(=O)c1ccc(C)cc1'],1,2,0,1,0,0,0,0,0,0
1635,['OCc1ccccc1N2CCOCC2'],1,2,0,0,0,0,0,0,0,0
1636,['Cc1ccc(cc1N)C(=O)O'],1,2,0,0,0,0,0,0,0,0
1637,['O=C(N1CCC(=O)CC1)c2ccccc2'],1,2,0,0,0,0,0,0,0,0
1638,['CSc1nccc(n1)c2cccnc2'],1,0,0,1,0,0,0,0,0,0
1639,['CNCc1ccnc(c1)N2CCCCC2'],1,0,0,0,0,0,0,0,0,0
1640,['Nc1cccc(F)c1C#N'],1,0,0,0,0,0,0,0,0,0
1641,['NCc1cccc(c1)c2occc2'],1,1,0,0,0,0,0,0,0,0
1642,['CC(=O)c1ccc2OCCOc2c1'],1,3,0,0,0,0,0,0,0,0
1643,['O=C(CCC1CCCC1)N2CCCC2'],1,1,0,0,0,0,0,0,0,0
1644,['OCc1csc(n1)c2ccccc2'],1,1,0,1,0,0,0,0,0,0
1645,['c1cc(ccc1C[NH+]2CCOCC2)CO'],1,2,0,0,0,0,0,0,0,0
1646,['Cn1c(ccn1)C(=O)NCc2cccs2'],1,1,0,1,0,0,0,1,0,1
1647,['CC(CO)(CO)NC(=O)Nc1ccccc1'],1,3,0,0,0,0,0,0,0,0
1648,['CC(=O)Nc1cccc(c1)NC(=O)N'],1,2,0,0,0,0,0,0,0,0
1649,['COc1ccc(cc1)Nc2c3c([nH]cn3)ncn2'],1,1,0,0,0,0,0,0,0,0
1650,['CC(C)(C)c1ccc(cc1)C(=O)Nc2ccon2'],1,2,0,0,0,0,0,0,0,0
1651,['c1cc(oc1)c2nnc(s2)NC(=O)C3CC3'],1,2,0,1,0,0,0,0,0,0
1652,['Cn1c(c(cn1)Cl)C(=O)N2CCCCC2'],1,1,1,0,0,0,0,1,0,1
1653,['COC(=O)Nc1ccc(cc1)Cc2ccncc2'],1,2,0,0,0,0,0,0,0,0
1654,['CC[C@H](c1ccccc1)C(=O)Nc2cnccn2'],1,1,0,0,0,0,0,0,0,0
1655,['CC(=O)Nc1ccc(cc1)N2CC[NH+](CC2)C'],1,1,0,0,0,0,0,0,0,0
1656,['c1ccc(cc1)OCC(=O)NC2CCCCC2'],1,2,0,0,0,0,0,0,0,0
1657,['C1CCC2(CC1)OC[C@@H](O2)C[NH+]3CCCC3'],1,2,0,0,0,0,0,0,0,0
1658,['Cc1c(c(on1)C)C(=O)NCCC2=CCCCC2'],1,2,0,0,0,0,0,0,0,0
1659,['COc1ccc(cc1)NCc2ccc(cc2)F'],1,1,0,0,0,0,0,0,0,0
1660,['CC(C)Oc1cc(c(cc1Cl)Cl)N'],1,1,2,0,0,0,0,0,0,0
1661,['OC(=O)c1oc(cc1)c2ccc(Cl)cc2'],1,3,1,0,0,0,0,0,0,0
1662,['COc1ccc2[nH]c(C)cc2c1'],1,1,0,0,0,0,0,0,0,0
1663,['COc1ccc(cc1)C#N'],1,1,0,0,0,0,0,0,0,0
1664,['CNCC1CCOCC1'],1,1,0,0,0,0,0,0,0,0
1665,['CNCc1cccc(c1)N2CCOCC2'],1,1,0,0,0,0,0,0,0,0
1666,['Fc1cccc(F)c1C(=O)N2CCSCC2'],1,1,0,1,0,0,0,0,0,0
1667,['Cl.CN(C)Cc1cc(C)c(O)c(C)c1'],1,1,1,0,0,0,0,0,0,0
1668,['CCOC(=O)Cc1ccc(OC)cc1'],1,3,0,0,0,0,0,0,0,0
1669,['CC(=O)c1ccc(s1)c2cccs2'],1,1,0,2,0,0,0,0,0,0
1670,['Cc1cc(F)ccc1C(=O)O'],1,2,0,0,0,0,0,0,0,0
1671,['Cl.OC(=O)c1cccc(CN2CCCC2)c1'],1,2,1,0,0,0,0,0,0,0
1672,['Cn1nc(cc1N)c2cccs2'],1,0,0,1,0,0,0,0,0,0
1673,['NC(=O)OCc1ccccc1'],1,2,0,0,0,0,0,0,0,0
1674,['NC(=O)OCc1ccccc1'],1,2,0,0,0,0,0,0,0,0
1675,['COC(=O)c1scc(C)c1Cl'],1,2,1,1,0,0,0,0,0,0
1676,['Nc1cccnc1Oc2ccc(F)cc2F'],1,1,0,0,0,0,0,0,0,0
1677,['CC[NH+](CC)c1cccc(c1)O'],1,1,0,0,0,0,0,0,0,0
1678,['COC(=O)Nc1nnc(s1)CC2CCCC2'],1,2,0,1,0,0,0,0,0,0
1679,['COc1cc(ccc1N)Nc2ccccc2'],1,1,0,0,0,0,0,0,0,0
1680,['CCc1ccc(cc1)NC(=O)c2cnccn2'],1,1,0,0,0,0,0,0,0,0
1681,['CCc1c(c(on1)C)C(=O)Nc2cc(on2)C'],1,3,0,0,0,0,0,0,0,0
1682,['C[C@@H](Cc1ccc(cc1)O)[NH+](C)C'],1,1,0,0,0,0,0,0,0,0
1683,['Cc1ccc(s1)C(=O)Nc2ccccc2OC'],1,2,0,1,0,0,0,0,0,0
1684,['c1cc(sc1)C[NH2+]Cc2ccncc2'],1,0,0,1,0,0,0,0,0,0
1685,['CC(=O)c1cccc(c1)NC(=O)N2CCOCC2'],1,3,0,0,0,0,0,0,0,0
1686,['c1cc(c2c(c1)c3c([nH]2)CCCC3)C#N'],1,0,0,0,0,0,0,0,0,0
1687,['c1cc(ccc1N2CCN(CC2)C(=O)C3CC3)F'],1,1,0,0,0,0,0,0,0,0
1688,['Cc1ccccc1CNc2nnnn2C'],1,0,0,0,0,0,0,0,0,0
1689,['C[C@H](C(=O)[O-])Oc1ccc(cc1)c2ccccc2'],1,3,0,0,0,0,0,0,0,0
1690,['N#Cc1ccc(cn1)c2ccccc2'],1,0,0,0,0,0,0,0,0,0
1691,['OCC1CCCN1Cc2occc2'],1,2,0,0,0,0,0,0,0,0
1692,['OC(=O)c1occc1'],1,3,0,0,0,0,0,0,0,0
1693,['O=C(CSc1ccccc1)N2CCCCC2'],1,1,0,1,0,0,0,0,0,0
1694,['OCc1cccc(c1)c2ncccn2'],1,1,0,0,0,0,0,0,0,0
1695,['OC(=O)C1c2ccccc2Oc3ccccc13'],1,3,0,0,0,0,0,0,0,0
1696,['Cc1nccn1c2ccc(N)cc2'],1,0,0,0,0,0,0,0,0,0
1697,['NC(=O)COc1ccccc1'],1,2,0,0,0,0,0,0,0,0
1698,['Cc1ccnc(N)c1'],1,0,0,0,0,0,0,0,0,0
1699,['Nc1ccc(cc1)c2occc2'],1,1,0,0,0,0,0,0,0,0
1700,['COc1ccc(cc1O)C[NH+]2CCCCCC2'],1,2,0,0,0,0,0,0,0,0
1701,['CCc1ccccc1NC(=O)c2c(nns2)C'],1,1,0,1,0,0,0,0,0,0
1702,['CCOC(=O)C1CCN(CC1)c2ccc(cc2)N'],1,2,0,0,0,0,0,0,0,0
1703,['c1ccc(c(c1)CO)N2CCOCC2'],1,2,0,0,0,0,0,1,0,0
1704,['CC[C@H](C#CC[NH+]1CCCCC1)OC(=O)C'],1,2,0,0,0,0,0,0,0,0
1705,['Cc1ccc(cc1)N2CCN(CC2)C(=O)N'],1,1,0,0,0,0,0,0,0,0
1706,['CCOC(=O)c1cc2c([nH]1)ccs2'],1,2,0,1,0,0,0,0,0,0
1707,['CCOC(=O)c1ccc(cc1F)F'],1,2,0,0,0,0,0,0,0,0
1708,['CN(CCO)S(=O)(=O)c1ccc(cc1)N'],1,3,0,1,0,0,0,0,0,0
1709,['c1cc(ccc1N2CCN(CC2)C(=O)N)F'],1,1,0,0,0,0,0,0,0,0
1710,['c1cc(sc1)C[NH2+]Cc2ccc(cc2)O'],1,1,0,1,0,0,0,1,0,1
1711,['COc1cc(cc(c1OC)OC)C(=O)[O-]'],1,5,0,0,0,0,0,1,0,0
1712,['CC(=O)N1CCC(CC1)[NH2+]CCc2ccccc2'],1,1,0,0,0,0,0,0,0,0
1713,['C[C@@H]1CCCCN1C(=O)c2cnccn2'],1,1,0,0,0,0,0,0,0,0
1714,['Cc1nccn1c2cccc(CN)c2'],1,0,0,0,0,0,0,0,0,0
1715,['CC(=O)N[C@H]1[C@H]2CCCCN2[C@H](CO)[C@@H]1c3ccccc3'],1,2,0,0,0,0,0,0,0,0
1716,['CNC(=O)CN(C)[C@@H]1C[C@@H]2CO[C@@H](C[C@@H]2C1)C(C)C'],1,2,0,0,0,0,0,0,0,0
1717,['CC(C)N[C@H]1[C@H]2CCCN2[C@H](CO)[C@@H]1c3ccccc3'],1,1,0,0,0,0,0,0,0,0
1718,['NC(=O)[C@@H]1CN2CCN(CC3CC3)C[C@@H]2[C@H]1c4ccccc4'],1,1,0,0,0,0,0,0,1,0
1719,['CN(C)c1nc(N)nc(n1)C2CCOCC2'],1,1,0,0,0,0,0,0,0,0
1720,['COCCN1Cc2sccc2NCCC1=O'],1,2,0,1,0,0,0,0,0,0
1721,['CN1Cc2ccccc2NCCC1=O'],1,1,0,0,0,0,0,0,0,0
1722,['CO[C@@H]1CN(C)C(=O)CN(C1)C(=O)c2ccccc2'],1,3,0,0,0,0,0,0,0,0
1723,['CC(=O)N1C[C@H](O)CN(CCCc2ccccc2)C(=O)C1'],1,3,0,0,0,0,0,0,0,0
1724,['CO[C@H]1CN(CCC(=O)N(C)c2ccccc12)C(=O)C'],1,3,0,0,0,0,0,0,0,0
1725,['CS(=O)(=O)N1C[C@H]([C@@H]2Oc3ccccc3[C@H]12)C(=O)N'],1,4,0,1,0,0,0,0,0,0
1726,['N[C@@H]1C[C@@H]2CO[C@@H](C[C@@H]2C1)c3ccccc3'],1,1,0,0,0,0,0,0,0,0
1727,['CCOC(=O)[C@H]1[C@H]2CNCCN2C[C@@H]1c3ccccc3'],1,2,0,0,0,0,0,0,0,0
1728,['COCc1nc(N)nc(n1)N(C)C'],1,1,0,0,0,0,0,0,0,0
1729,['COc1ccc(cc1)C(=O)N2CC(=O)N(C)CC(C)(C)C2'],1,3,0,0,0,0,0,0,0,0
1730,['O[C@H]1CO[C@@H]2CC[C@@H](Nc3ccccn3)[C@@H]1C2'],1,2,0,0,0,0,0,0,0,0
1731,['COCC1N([C@@H]2CC[C@@]1(O)CC2)C(=O)N3CCOCC3'],1,4,0,0,0,0,0,0,0,0
1732,['COCC1N([C@@H]2CC[C@@]1(O)CC2)c3ccccc3'],1,2,0,0,0,0,0,0,0,0
1733,['CCOC(=O)C1CC2(CCCC2)N3CCC(=O)N13'],1,3,0,0,0,0,0,0,0,0
1734,['Cc1ccc2OC[C@H]3CN4N(CCC4=O)[C@@H]3c2c1'],1,2,0,0,0,0,0,0,1,0
1735,['CN1C[C@H]2CN3N(CCC3=O)[C@@H]2c4ccccc14'],1,1,0,0,0,0,0,0,0,0
1736,['CN1CC2N(C)[C@@H]3CC[C@]2(CC3)OC1=O'],1,2,0,0,0,0,0,0,0,0
1737,['O[C@@]12CC[C@@H](CC1)N3C2CNCC3=O'],1,2,0,0,0,0,0,0,0,0
1738,['CC(=O)N1CC2N([C@@H]3CC[C@@]2(O)CC3)C(=O)C1'],1,3,0,0,0,0,0,0,0,0
1739,['CC[C@H](O)[C@@H]1N([C@@H]2CC[C@@]1(O)CC2)C(=O)C'],1,3,0,0,0,0,0,0,0,0
1740,['CC[C@H](O)[C@@H]1N(CC2CC2)[C@@H]3CC[C@@]1(O)CC3'],1,2,0,0,0,0,0,0,0,0
1741,['O[C@H]1CO[C@@H]2CC[C@@H](NC3CCCCCC3)[C@@H]1C2'],1,2,0,0,0,0,0,0,0,0
1742,['Cc1onc(C)c1C(=O)N[C@@H]2CC[C@@H]3C[C@@H]2[C@@H](O)CO3'],1,4,0,0,0,0,0,0,0,0
1743,['COCC1N([C@@H]2CC[C@@]1(O)CC2)c3ccccn3'],1,2,0,0,0,0,0,0,0,0
1744,['CO[C@@H]1CN[C@@H]2C[C@H]1c3c(C2)c4ccccc4n3CC(=O)N'],1,2,0,0,0,0,0,0,0,0
1745,['CCOC(=O)C1CN2N(CCC2=O)C13CCCC3'],1,3,0,0,0,0,0,0,0,0
1746,['C[C@H]1O[C@@H]2C[C@@H](Nc3ccccc23)[C@@H]1OC(=O)C'],1,3,0,0,0,0,0,0,0,0
1747,['COc1ccc2[C@H]3[C@@H](COc2c1)CN4N3CCC4=O'],1,3,0,0,0,0,0,0,0,0
1748,['CN1CC2N[C@@H]3CC[C@]2(CC3)OC1=O'],1,2,0,0,0,0,0,0,0,0
1749,['O[C@@]12CC[C@@H](CC1)N3C2CN(CC3=O)C4CCOCC4'],1,3,0,0,0,0,0,0,0,0
1750,['COCC(=O)N1CC2N([C@@H]3CC[C@@]2(O)CC3)C(=O)C1'],1,4,0,0,0,0,0,0,0,0
1751,['CC[C@H](O)[C@@H]1N([C@@H]2CC[C@@]1(O)CC2)C(=O)COC'],1,4,0,0,0,0,0,0,0,0
1752,['CC[C@H](O)[C@@H]1N([C@@H]2CC[C@@]1(O)CC2)C(=O)N3CCOCC3'],1,4,0,0,0,0,0,0,0,0
1753,['O[C@H]1CO[C@@H]2CC[C@@H](NC3CCOCC3)[C@@H]1C2'],1,3,0,0,0,0,0,0,0,0
1754,['Cc1cc(C(=O)N[C@@H]2CC[C@@H]3C[C@@H]2[C@@H](O)CO3)n(C)n1'],1,3,0,0,0,0,0,0,0,0
1755,['CCC(CC)C(=O)N1[C@@H]2CC[C@@](O)(CC2)C1COC'],1,3,0,0,0,0,0,0,0,0
1756,['OCCN1[C@@H]2CC[C@@](O)(CC2)C1CN3CCOCC3'],1,3,0,0,0,0,0,0,0,0
1757,['CCOC(=O)C1CC2(CCCCC2)N3CCC(=O)N13'],1,3,0,0,0,0,0,0,0,0
1758,['COC(=O)CN1Cc2cc(F)ccc2NCCC1=O'],1,3,0,0,0,0,0,0,0,0
1759,['COc1ccc2[C@H]3[C@H](COc2c1)CN4N3CCC4=O'],1,3,0,0,0,0,0,1,0,0
1760,['CN1CC2N([C@@H]3CC[C@]2(CC3)OC1=O)C(=O)C'],1,3,0,0,0,0,0,0,0,0
1761,['CCOC(=O)CN1CC2N[C@@H]3CC[C@]2(CC3)OC1=O'],1,4,0,0,0,0,0,0,0,0
1762,['CCNC(=O)N1CC2N([C@@H]3CC[C@@]2(O)CC3)C(=O)C1'],1,3,0,0,0,0,0,0,0,0
1763,['CC[C@H](O)[C@@H]1N([C@@H]2CC[C@@]1(O)CC2)C(=O)OC'],1,4,0,0,0,0,0,1,0,0
1764,['N[C@@H]1CC[C@@H]2C[C@@H]1[C@H](O)CO2'],1,2,0,0,0,0,0,0,0,0
1765,['O[C@H]1CO[C@@H]2CC[C@@H](NCCc3ccccc3)[C@@H]1C2'],1,2,0,0,0,0,0,0,0,0
1766,['CC(=O)N[C@H]1[C@H]2CCCN2[C@H](CO)[C@@H]1c3ccccc3'],1,2,0,0,0,0,0,0,0,0
1767,['N[C@H]1[C@H]2CCCCN2[C@H](CO)[C@@H]1c3ccccc3'],1,1,0,0,0,0,0,0,0,0
1768,['CCOC(=O)CN[C@@H]1C[C@@H]2CO[C@@H](C[C@@H]2C1)C(C)C'],1,3,0,0,0,0,0,0,0,0
1769,['N[C@H]1[C@H]2CCCN2[C@H](CO)[C@@H]1c3ccccc3'],1,1,0,0,0,0,0,0,0,0
1770,['NC(=O)[C@@H]1CN2CCNC[C@@H]2[C@H]1c3ccccc3'],1,1,0,0,0,0,0,0,0,0
1771,['CCN1CCC(=O)NCc2ccccc12'],1,1,0,0,0,0,0,0,0,0
1772,['COCCN1Cc2cc3OCOc3cc2NCCC1=O'],1,4,0,0,0,0,0,0,0,0
1773,['CN1Cc2cc(F)ccc2NCCC1=O'],1,1,0,0,0,0,0,0,0,0
1774,['Cc1ccc(cc1)S(=O)(=O)N2CC(=O)NCC(C)(C)C2'],1,3,0,1,0,0,0,0,0,0
1775,['CN1CC(C)(C)CN(CC1=O)C(=O)CCc2ccccc2'],1,2,0,0,0,0,0,0,0,0
1776,['CO[C@@H]1CCN(CC(=O)N(C)c2ccccc12)C(=O)C'],1,3,0,0,0,0,0,0,0,0
1777,"['CN1CCCN(Cc2ccc(CN)cc2)CC1', 'OCc1ccc(nc1)N2CCCC2']",2,1,0,0,0,0,0,0,0,0
1778,"['CN1CC2CCC1C\\C(=N/O)\\C2', 'Cc1oc(C)c(CN)n1']",2,2,0,0,0,0,0,0,0,0
1779,"['I.CSC1=NC(C)(C)CCC(C)(C)N1', 'CN(C)CCCOc1ccccc1C#N']",2,1,0,1,0,0,1,0,0,0
1780,"['OCc1ccc2ncccc2c1', 'Cc1ccc2nc(cc(N3CCNCC3)c2c1)C(F)(F)F']",2,1,0,0,0,0,0,0,0,0
1781,['Oc1ccccc1C#N'],1,1,0,0,0,0,0,1,0,0
1782,"['O[C@H]1CC2CCC1N(Cc3ccccc3)C2', 'OC(=O)C1CCc2ccccc2O1']",2,4,0,0,0,0,0,0,0,0
1783,"['Cn1ccnc1SCC(=O)c2ccc(Cl)cc2', 'OC(=O)CCCc1c[nH]c2ccccc12']",2,3,1,1,0,0,0,0,0,0
1784,"['Cc1ccc(C)n1CCCn2ccnc2', 'S=C(NCCc1ccccn1)NC2CC3CCC2C3']",2,0,0,1,0,0,0,0,0,0
1785,"['OC(c1ccccn1)c2c[nH]c3ccccc23', 'COC(=O)c1sc(cc1N)C(C)(C)C']",2,3,0,1,0,0,0,0,0,0
1786,"['Cc1cc(C)n(n1)c2ccccc2', 'Cc1cc(N)[nH]n1']",2,0,0,0,0,0,0,0,0,0
1787,['CC(=O)c1ccccc1Oc2ccccc2'],1,2,0,0,0,0,0,1,0,0
1788,"['OC1CC(NC2(CCCC2)C1)c3ccccc3', 'CCOC(=O)C1CC=CCC1c2cccnc2']",2,3,0,0,0,0,0,0,0,0
1789,"['C1CCC(NC1)c2cccnc2', 'CC(=O)c1cccc(c1)C#N']",2,1,0,0,0,0,0,0,0,0
1790,"['Cl.Cl.NCCNc1cccc2ccccc12', 'OC1(CCNCC1)c2ccc(Cl)c(c2)C(F)(F)F']",2,1,3,0,0,0,0,0,0,0
1791,"['CN(C)c1cc(cnc1C(=S)N)C(F)(F)F', 'CCc1nccn1Cc2ccccc2']",2,0,0,1,0,0,0,0,0,0
1792,"['O=C1CCC(=NN1)c2cccs2', 'Clc1cnnc(Cl)c1']",2,1,2,1,0,0,0,0,0,0
